review_id,reviewer_name,reviewer_location,reviewer_state,reviewer_postcode,reviewer_postcode_valid,review_date,review_date_formatted,overall_review_rating,review_title,review_description,value_for_money_rating,quality_of_system_rating,installation_rating,customer_service_rating,system_size,system_cost,panel_brand,inverter_brand,battery_brand,panel_rating,inverter_rating,battery_rating,has_images,image_urls,overall_rating,quality_rating
138103,Leon,TAS - 7277,TAS,7277,True,2025-10-02,02 October 2025,5.0,,Quote was reasonable they turned up when they said they would and had it installed the same day by 3.30.would recommend this company,5.0,5.0,5.0,5.0,9kW,"$8,000 to $10,000",Aiko Solar,I don't know,,,,,True,['https://www.solarquotes.com.au/img/panelmanufacturers/I_aiko-solar.png'],0,0
128181,Derice,TAS - 7018,TAS,7018,True,2025-09-17,17 September 2025,4.75,,Clear communication from sales rep. Installation complete soon after acceptance of offer. Checked by sales rep. Advised re follow up and how to make most benefit of system.I spoke to another company but they were pushing me to take loan. Another company rep came to site and was pushing battery installation which I didn't want. Also was very expensive for same inverter and unknown panels.,5.0,5.0,4.0,5.0,8kW,"$6,000 to $8,000",LONGi Solar,Sungrow,,5.0,5.0,,True,"['https://www.solarquotes.com.au/img/panelmanufacturers/I_longi-solar.png', 'https://www.solarquotes.com.au/img/invertermanufacturers/I_sungrow.png']",0,0
131295,Phil,TAS - 7249,TAS,7249,True,2025-03-05,05 March 2025,4.75,,Very competitive quote - they were happy to meet my requirements. Installation was efficient and professional. They appeared to know what they were doing and were happy to explain the process. Couldn’t fault the process. Follow up and paperwork was prompt and efficient also. I was around when it was finalised but a phone call to the office was sufficient to complete the set up. Very pleased with whole process.,5.0,4.0,5.0,5.0,13kW,"$10,000 to $12,500",Jinko Solar,Goodwe,,5.0,5.0,,True,"['https://www.solarquotes.com.au/img/panelmanufacturers/P_jinko-solar.png', 'https://www.solarquotes.com.au/img/invertermanufacturers/I_goodwe.png', 'https://www.solarquotes.com.au/img/installation/thumbnailsx83/da7a367a887627787b0cf0d75fc69c880.jpeg']",0,0
128368,Richard,TAS - 7004,TAS,7004,True,2024-11-26,26 November 2024,4.5,,The company had the best systen at the best price for what I wanted.,5.0,4.0,4.0,5.0,9kW,"$8,000 to $10,000",Seraphim,Sungrow,,,,,True,"['https://www.solarquotes.com.au/img/panelmanufacturers/P_seraphim.png', 'https://www.solarquotes.com.au/img/invertermanufacturers/I_sungrow.png']",0,0
125214,Brian,TAS - 7008,TAS,7008,True,2024-08-21,21 August 2024,4.75,,"A good process from start to end. Good sales person, helpful advice, good installation and a good price.",4.0,5.0,5.0,5.0,13kW,"$12,500 to $15,000",LONGi Solar,Fronius,,4.0,,,True,"['https://www.solarquotes.com.au/img/panelmanufacturers/I_longi-solar.png', 'https://www.solarquotes.com.au/img/invertermanufacturers/I_fronius.png']",0,0
121474,David,TAS - 7000,TAS,7000,True,2024-04-24,24 April 2024,5.0,,Great communication throughout the process and from start to finish it couldn't be easier.,5.0,5.0,5.0,5.0,10kW,"$8,000 to $10,000",Trina,Sungrow,,,,,True,"['https://www.solarquotes.com.au/img/panelmanufacturers/P_trina.png', 'https://www.solarquotes.com.au/img/invertermanufacturers/I_sungrow.png']",0,0
120260,Alison,TAS - 7009,TAS,7009,True,2024-03-14,14 March 2024,5.0,,This company terrific in every way from start to finish would strongly recommend them!,5.0,5.0,5.0,5.0,9kW,"$10,000 to $12,500",I don't know,Canadian Solar,,5.0,,,True,['https://www.solarquotes.com.au/img/invertermanufacturers/I_canadian-solar.png'],0,0
108789,Andrea  Rex,TAS - 7054,TAS,7054,True,2024-03-14,14 March 2024,5.0,,"Justin came to our home for the quote.  He is knowledgeable and friendly, and gave us some important factors to think about that we had not been aware of.  Moreeta takes a very personal approach with her customers which gave us re-assurance and confidence at all times.  The installation was very efficient and tidy .. we changed the lay-out slightly on the day which was not a problem, and the overall look of the panels is really good.  Matt was very helpful and friendly throughout the process.  All aspects of the rest of the process were completely looked after when the system was installed .. the technical inspection has been arranged, the tariff change and grid connection has been sent through to our supplier.  Very happy with the purchase.",5.0,5.0,5.0,5.0,6.6kW,"$8,000 to $10,000",Hyundai Solar,Fronius,,5.0,5.0,,True,"['https://www.solarquotes.com.au/img/panelmanufacturers/I_hyundai-solar.png', 'https://www.solarquotes.com.au/img/invertermanufacturers/I_fronius.png', 'https://www.solarquotes.com.au/img/installation/thumbnailsx83/41f17d25c074359737005c81b7d7e8350.png', 'https://www.solarquotes.com.au/img/installation/thumbnailsx83/5638ba25312ea59165343bce4b226ec21.png']",0,0
118487,Suzan,TAS - 7004,TAS,7004,True,2024-01-18,18 January 2024,4.75,,Tasmanian Energy Company made it all so very easy for me to go solar.Clear proposal.  Friendly and answered all questions clearly.  Very prompt installation and all the installers too were very helpful and so quick.  But thorough.They organised everything for me.I am so grateful.  I see lots of credits going into my aurora account.  So glad I went ahead and chose this company.Suzan,5.0,4.0,5.0,5.0,8kW,"$6,000 to $8,000",LONGi Solar,Sungrow,,5.0,5.0,,True,"['https://www.solarquotes.com.au/img/panelmanufacturers/I_longi-solar.png', 'https://www.solarquotes.com.au/img/invertermanufacturers/I_sungrow.png']",0,0
118358,Elaine,TAS - 7015,TAS,7015,True,2024-01-14,14 January 2024,5.0,,Quick response to my enquiry.  Salesperson came to my place and explained what was required in terms that I could understand. Quick instalment.,5.0,5.0,5.0,5.0,6kW,"$4,000 to $6,000",LONGi Solar,Growatt,,,5.0,,True,"['https://www.solarquotes.com.au/img/panelmanufacturers/I_longi-solar.png', 'https://www.solarquotes.com.au/img/invertermanufacturers/I_growatt.png']",0,0
117454,Kyle,TAS - 7009,TAS,7009,True,2023-12-11,11 December 2023,3.75,,"I obtained 3 quotes all were within $100.00 of each other. All salespeople were friendly and courteous, though knowledge on the size of system and the location on the install of the panels did vary. The quote paperwork assessment was professionally generated. I decided to go with TEC due to the promise by the saleswoman that the company would provide a high level of communication throughout the install process and specifically post install with grid connection and understanding the operation  of the solar system with use of the Sungrow App. The electricians that did the install were on time and took pride in their work and left the site tidy . I was informed by the electrician that I would receive a notification email for registration of my account with Sungrow within an hour or two so I could connect the App to the system in order to follow the operating metrics. It has now been over 3 working days since the system has been installed and I am yet to receive the notification email. Over this period I have contacted TEC representatives on 3 occasions , by email, phone and text . I have only received one form correspondence over this time (an email ) asking if I had received the account registration email from Sungrow. I  immediately replied by email I had not. I am still unsure if the system is formally connected to the grid or when the system is to be inspected by TasNetworks. Being a novice to Solar electricity generation I was expecting (and was promised) informative and educational post install customer service . In fact with my enquiries to TEC  post quotation acceptance and install, response times have been poor and I have had to follow up on each occasion. I hope the system has no faults as I am concerned how TEC would respond given this example of current customer service.",4.0,4.0,5.0,2.0,8kW,"$8,000 to $10,000",LONGi Solar,Sungrow,,,,,True,"['https://www.solarquotes.com.au/img/panelmanufacturers/I_longi-solar.png', 'https://www.solarquotes.com.au/img/invertermanufacturers/I_sungrow.png']",0,0
115305,Peter,TAS - 7054,TAS,7054,True,2023-10-09,09 October 2023,4.75,,Quick to quote and not pushy. Explained everything in simple terms. Fast turnaround to installation.,4.0,5.0,5.0,5.0,6.6kW,"$6,000 to $8,000",Jinko Solar,Sungrow,,,5.0,,True,"['https://www.solarquotes.com.au/img/panelmanufacturers/P_jinko-solar.png', 'https://www.solarquotes.com.au/img/invertermanufacturers/I_sungrow.png']",0,0
114744,AJ,TAS - 7007,TAS,7007,True,2023-09-21,21 September 2023,4.25,,"Friendly and informative quote and sales team.Punctual, efficient installation.",4.0,4.0,5.0,4.0,8kW,"$10,000 to $12,500",Trina,Sungrow,,5.0,5.0,,True,"['https://www.solarquotes.com.au/img/panelmanufacturers/P_trina.png', 'https://www.solarquotes.com.au/img/invertermanufacturers/I_sungrow.png']",0,0
113713,Mike,TAS - 7155,TAS,7155,True,2023-08-24,24 August 2023,4.75,,"They worked with us to get the panels and inverters we wanted and were quick to install. There was just a bit of mucking around after the installation just to get the app set up and showing us the generation. Overall, we are very happy.",5.0,5.0,5.0,4.0,10kW,"More than $20,000",Jinko Solar,Sungrow,,,5.0,,True,"['https://www.solarquotes.com.au/img/panelmanufacturers/P_jinko-solar.png', 'https://www.solarquotes.com.au/img/invertermanufacturers/I_sungrow.png']",0,0
103728,Tony,TAS - 7005,TAS,7005,True,2023-07-19,19 July 2023,3.25,,"Quote process included several phone calls and emails. Towards the final decision, phone conversations resulted in both parties converging to best position.They started the ball rolling with orders and communication to grid authority very soon after final price agreement",3.0,4.0,2.0,4.0,6.6kW,"$8,000 to $10,000",Trina,Sungrow,,5.0,5.0,,True,"['https://www.solarquotes.com.au/img/panelmanufacturers/P_trina.png', 'https://www.solarquotes.com.au/img/invertermanufacturers/I_sungrow.png']",0,0
111533,Russell,TAS - 7186,TAS,7186,True,2023-06-14,14 June 2023,4.5,,From your old supplier TECExcellent customer service and very well arranged,5.0,4.0,4.0,5.0,6.6kW,"$6,000 to $8,000",,Goodwe,,,,,True,['https://www.solarquotes.com.au/img/invertermanufacturers/I_goodwe.png'],0,0
